pago_id,monto,fecha,id_usuario,id_videojuego
234,7000,2021-11-04,9,26758
2050,8000,2021-11-06,123,493
925,5000,2021-08-09,54,239
1564,6500,2021-08-01,64,1068
1442,6500,2021-05-18,27,9730
425,5500,2021-10-11,107,1070
2622,6500,2021-10-10,86,1384
723,5000,2021-10-21,89,9630
3056,7500,2021-11-29,98,230
1059,8500,2021-06-12,105,1074
1379,9500,2021-12-09,106,375
3000,5000,2021-10-03,46,9630
2172,3000,2021-04-03,149,11208
2207,9500,2021-06-22,92,375
2670,4000,2021-10-04,139,74
3132,7000,2021-09-13,140,26758
1997,3000,2021-06-05,123,11208
3310,5000,2021-12-20,130,239
418,5500,2021-10-04,107,1070
2615,6500,2021-10-03,86,1384
1101,5000,2021-11-05,148,2031
894,4000,2020-08-20,54,549
2791,4000,2020-12-19,10,74
3191,5000,2021-03-16,129,5503
588,6500,2021-10-28,99,1384
2496,5000,2021-04-01,134,2031
692,6500,2021-10-30,77,9730
2112,5000,2020-10-15,118,239
3440,7000,2021-02-21,76,26758
2433,8000,2021-10-14,36,20
357,9500,2021-01-11,116,731
3174,4500,2021-10-10,129,7334
1814,7500,2021-05-02,121,230
3266,6500,2020-01-08,130,126
2062,6500,2021-01-19,123,1068
1479,5000,2020-09-10,133,2031
2253,5000,2020-08-19,35,9630
1648,3000,2021-05-10,141,11208
3434,7000,2020-08-21,76,26758
2093,5000,2021-10-03,118,498
20,5000,2021-08-28,102,2031
756,5000,2021-10-24,96,5503
634,7000,2021-12-18,125,26758
157,3000,2021-05-26,115,11208
997,8500,2021-04-30,143,1074
3115,8000,2021-01-02,78,20
2548,9500,2021-01-30,134,76
410,5000,2021-05-07,107,18
294,7500,2021-10-20,97,230
3099,6500,2021-10-29,78,126
3175,4500,2021-10-11,129,7334
1851,6500,2021-05-04,83,9730
3433,7000,2020-07-21,76,26758
2498,5000,2021-04-03,134,2031
2313,6500,2021-07-18,136,126
2640,7000,2021-08-15,12,26758
1419,4000,2021-02-23,142,549
1779,3000,2020-05-11,111,11208
3003,5000,2021-10-06,46,9630
1748,4500,2021-09-17,128,7334
3467,4000,2021-12-24,100,74
29,7000,2021-12-24,102,26758
2368,5000,2021-08-06,91,18
711,5500,2021-10-11,89,1070
3214,6500,2021-10-04,129,1068
2387,4000,2021-04-26,38,74
2299,3000,2021-09-08,136,11208
2219,5000,2021-04-15,35,18
1193,5000,2021-11-05,81,239
946,5000,2020-09-19,112,498
1895,8000,2021-10-02,28,20
2779,3000,2021-06-28,80,11208
1197,5000,2021-11-09,81,239
2803,6500,2021-01-18,10,126
2778,3000,2021-05-28,80,11208
996,4000,2021-12-14,143,74
2325,8000,2020-12-15,136,493
2012,5000,2021-07-26,123,498
962,4000,2020-07-23,93,549
424,5500,2021-10-10,107,1070
3136,5000,2021-10-31,129,18
541,5500,2021-05-21,99,17000
2974,4500,2021-09-19,46,7334
1396,8000,2021-08-16,106,493
2252,5000,2020-07-19,35,9630
1764,5500,2021-01-04,111,1070
3135,7000,2021-12-13,140,26758
340,8000,2021-11-27,108,20
1162,9500,2020-11-20,110,375
2967,4500,2021-02-19,46,7334
1893,8000,2020-10-12,28,20
3277,6500,2021-01-07,130,126
3400,5000,2021-01-06,132,239
849,8000,2021-03-04,40,20
1272,9500,2021-03-20,74,731
2516,3000,2020-05-28,134,11208
1454,5500,2020-11-13,133,1070
394,4000,2021-10-06,107,74
1095,5000,2020-11-14,148,239
3127,7000,2021-04-13,140,26758
3078,6500,2020-10-24,113,126
3163,8500,2021-10-09,129,1074
1084,5500,2021-09-06,148,1070
3224,7500,2021-05-12,129,230
3302,5000,2021-04-20,130,239
1487,8000,2021-08-02,133,493
48,6500,2021-06-28,22,9730
3380,3500,2021-12-16,135,6036
518,7000,2020-03-07,127,26758
224,3500,2020-11-10,9,6036
2761,9500,2021-06-16,80,76
1382,9500,2021-12-12,106,375
532,7000,2021-03-09,127,26758
1734,4500,2020-07-17,128,7334
2367,5000,2021-08-05,91,18
2961,4500,2020-08-19,46,7334
1092,5000,2020-08-14,148,239
629,7000,2021-07-18,125,26758
3443,7000,2021-05-21,76,26758
568,5000,2021-12-25,99,18
1590,5000,2021-11-07,150,498
2635,7000,2021-03-15,12,26758
830,5500,2021-04-23,40,1070
2807,6500,2021-05-18,10,126
1883,9500,2021-07-09,83,731
2725,9500,2021-11-03,80,375
2550,9500,2021-03-28,134,76
3454,4000,2020-11-24,100,74
815,7000,2021-12-21,40,26758
1868,6500,2021-08-20,83,126
1253,6500,2021-04-03,74,9730
2474,9500,2020-06-09,36,375
2488,9500,2021-06-11,36,375
1441,6500,2021-04-18,27,9730
2261,5000,2021-04-19,35,9630
2451,6500,2021-01-10,36,1384
1610,9500,2021-04-09,150,76
316,9500,2021-04-12,97,375
227,7000,2020-11-09,9,26758
1195,5000,2021-11-07,81,239
3445,7000,2021-07-21,76,26758
2692,5000,2020-09-13,139,498
3458,4000,2021-03-24,100,74
430,6500,2021-04-10,107,1068
1455,5500,2020-12-13,133,1070
2740,4000,2021-08-14,80,74
2354,3500,2021-10-20,91,6036
1576,5000,2021-11-16,150,5503
440,6500,2021-02-07,101,9730
1846,4000,2021-02-11,82,549
1474,6500,2021-11-21,133,9730
1266,9500,2020-09-20,74,731
2509,5000,2021-06-30,134,5503
1367,9500,2021-06-06,120,731
1974,9500,2021-12-12,85,731
3457,4000,2021-02-24,100,74
1248,5500,2021-09-15,74,17000
185,5000,2021-09-08,122,9630
3416,5000,2021-09-18,94,9630
662,5000,2020-11-30,125,5503
1335,8500,2021-07-12,126,1074
2311,6500,2021-05-18,136,126
938,3000,2021-07-06,112,11208
885,5500,2020-10-10,54,1070
3337,7000,2021-08-07,130,26758
2036,5000,2021-11-17,123,2031
1139,3500,2021-06-28,23,6036
1900,8000,2021-10-07,28,20
1072,8500,2021-12-16,41,1074
278,7000,2021-02-08,97,26758
2066,6500,2021-05-19,123,1068
576,9500,2021-11-12,99,76
1926,4500,2021-11-20,28,7334
1413,5000,2021-03-19,142,9630
2397,5000,2021-11-19,38,239
2102,5000,2021-10-12,118,498
1477,5000,2020-09-08,133,2031
2718,8000,2021-09-30,80,20
3430,5000,2021-11-19,76,9630
1171,9500,2021-08-20,110,375
2747,7000,2021-09-30,80,26758
840,8000,2020-03-07,40,20
3218,7000,2021-06-09,129,26758
1606,9500,2021-04-05,150,76
3472,4000,2021-07-16,100,549
1105,5000,2021-11-09,148,2031
2996,3500,2021-01-26,46,6036
1131,3500,2020-10-30,23,6036
1774,3500,2021-10-27,111,6036
3034,5000,2021-03-13,98,498
1507,9500,2021-03-18,124,731
1062,9500,2021-12-11,105,731
2769,3000,2020-08-28,80,11208
2092,5000,2021-10-02,118,498
1094,5000,2020-10-14,148,239
3477,5000,2021-12-06,100,9630
3292,6500,2021-07-12,130,9730
166,6500,2021-05-19,115,126
3340,7000,2021-08-10,130,26758
125,8000,2021-11-15,104,20
1506,9500,2021-02-18,124,731
1892,8000,2020-10-11,28,20
167,6500,2021-06-19,115,126
467,9500,2021-05-16,146,76
680,6500,2021-06-15,77,126
196,3000,2021-11-03,122,11208
2627,7000,2020-07-15,12,26758
3040,5000,2021-09-13,98,498
1280,9500,2021-11-20,74,731
108,8000,2020-06-15,104,20
2966,4500,2021-01-19,46,7334
1451,5500,2020-08-13,133,1070
1261,6500,2021-04-11,74,9730
2189,6500,2021-04-04,32,126
2936,4500,2020-01-08,144,7334
1065,8500,2021-05-16,41,1074
1121,9500,2021-08-08,23,375
1068,8500,2021-08-16,41,1074
729,5000,2020-12-18,89,498
893,4000,2021-03-12,54,74
1292,6500,2021-05-05,117,126
76,5000,2020-11-30,145,239
2404,5500,2020-10-22,38,1070
1007,5000,2020-09-13,143,18
1410,5000,2020-12-19,142,9630
144,5000,2021-05-24,104,498
1404,6500,2021-10-28,106,1384
2234,8500,2021-09-02,35,1074
1612,9500,2021-04-11,150,76
3330,7000,2020-08-12,130,26758
2260,5000,2021-03-19,35,9630
2190,6500,2021-04-05,32,126
2034,5000,2021-09-17,123,2031
2362,5000,2020-08-12,91,18
2438,8000,2021-08-07,36,493
2703,5000,2021-08-13,139,498
609,5500,2020-06-25,125,1070
1440,6500,2021-03-18,27,9730
3261,3000,2021-09-19,129,11208
2394,4000,2021-11-26,38,74
362,5500,2020-11-28,116,1070
159,3000,2021-07-26,115,11208
1671,3000,2021-08-12,47,11208
2766,9500,2021-11-16,80,76
2887,6500,2020-11-13,45,126
2160,3500,2021-05-14,88,6036
1649,3000,2021-05-11,141,11208
1002,8500,2021-09-30,143,1074
1044,4000,2021-11-18,79,74
219,5500,2021-12-21,122,1070
1702,4500,2021-06-12,47,7334
1541,5500,2020-05-09,64,1070
1715,3000,2020-08-09,128,11208
743,5000,2020-09-24,96,5503
1575,6500,2021-08-12,64,1068
78,5000,2021-01-30,145,239
484,5000,2021-07-28,146,5503
718,8000,2021-03-12,89,20
1346,3500,2020-08-25,120,6036
3004,5000,2021-10-07,46,9630
570,5000,2021-05-21,99,2031
2770,3000,2020-09-28,80,11208
2214,5000,2020-11-15,35,18
49,6500,2021-07-28,22,9730
610,5500,2020-07-25,125,1070
337,8000,2021-08-27,108,20
201,3000,2021-11-08,122,11208
444,6500,2021-02-11,101,9730
797,5000,2021-01-12,96,239
829,5500,2021-03-23,40,1070
1185,4000,2021-06-27,110,549
2608,6500,2020-10-08,86,1384
3031,6500,2021-07-12,44,1384
119,8000,2021-05-15,104,20
1577,5000,2021-12-16,150,5503
2741,4000,2021-09-14,80,74
1136,3500,2021-03-28,23,6036
765,5500,2020-08-24,96,17000
1249,5500,2021-10-15,74,17000
2580,6500,2021-07-23,131,1068
3118,8000,2021-01-05,78,20
927,5000,2021-08-11,54,239
3161,8500,2021-10-07,129,1074
1603,9500,2021-04-02,150,76
934,3000,2021-07-02,112,11208
2988,5000,2021-11-19,46,498
2729,9500,2021-11-07,80,375
2104,5000,2021-11-08,118,18
617,4500,2021-06-12,125,7334
839,8000,2020-03-06,40,20
1992,3000,2020-06-12,123,11208
3128,7000,2021-05-13,140,26758
3347,7500,2021-04-18,135,230
1692,4500,2021-06-02,47,7334
2564,5000,2021-10-18,131,2031
3138,9500,2020-06-11,129,375
2978,5000,2021-01-19,46,498
968,7000,2021-09-13,143,26758
2504,5000,2021-04-09,134,2031
2534,4000,2021-01-26,134,549
919,5000,2021-08-03,54,239
612,5500,2020-09-25,125,1070
1700,4500,2021-06-10,47,7334
3119,8000,2021-01-06,78,20
1887,8000,2020-10-06,28,20
1492,8000,2021-08-07,133,493
864,4000,2021-05-26,40,549
3104,5000,2020-08-25,78,9630
2026,5000,2021-01-17,123,2031
3002,5000,2021-10-05,46,9630
3394,5000,2021-10-26,95,2031
2854,5500,2021-01-27,30,17000
1458,6500,2020-07-21,133,9730
2819,5000,2021-02-25,10,5503
1905,8000,2021-10-12,28,20
3267,6500,2020-01-09,130,126
2355,3500,2021-11-20,91,6036
198,3000,2021-11-05,122,11208
642,6500,2021-08-15,125,126
1615,6500,2020-06-14,150,1068
1602,9500,2021-04-01,150,76
2440,8000,2021-08-09,36,493
353,9500,2021-01-07,116,731
1973,9500,2021-12-11,85,731
707,5500,2021-10-07,89,1070
2223,5000,2021-08-15,35,18
90,5000,2020-09-08,145,5503
1666,3000,2021-08-07,47,11208
2332,8000,2021-07-15,136,493
338,8000,2021-09-27,108,20
1749,4500,2021-10-17,128,7334
1956,3000,2021-05-27,85,11208
1041,4000,2021-08-18,79,74
3420,5000,2021-01-28,94,239
949,5000,2021-10-23,112,9630
2471,9500,2020-06-06,36,375
1946,3000,2020-07-27,85,11208
1137,3500,2021-04-28,23,6036
1760,5500,2020-01-12,111,1070
1052,6500,2021-03-19,79,126
1295,6500,2021-05-08,117,126
1357,3500,2021-07-25,120,6036
1111,9500,2021-08-20,148,375
168,4000,2021-04-16,122,549
401,5000,2020-05-10,107,18
2569,9500,2021-11-03,131,731
1693,4500,2021-06-03,47,7334
1799,6500,2021-07-25,87,1068
1753,5000,2021-06-06,114,239
514,5500,2021-06-23,146,1070
641,5000,2021-12-27,125,2031
676,6500,2021-02-15,77,126
1022,5000,2021-12-13,143,18
1071,8500,2021-11-16,41,1074
3014,6500,2021-09-08,44,126
373,5500,2021-10-28,116,1070
2539,9500,2021-07-07,134,731
2577,9500,2021-11-11,131,731
1904,8000,2021-10-11,28,20
249,6500,2021-11-14,9,126
2213,9500,2021-12-22,92,375
3229,6500,2021-10-26,129,9730
186,5000,2021-09-09,122,9630
1880,9500,2021-07-06,83,731
1324,8500,2021-07-01,126,1074
673,6500,2020-11-15,77,126
1038,4000,2021-05-18,79,74
1528,3000,2021-01-19,64,11208
1500,5000,2021-12-04,124,2031
1060,9500,2021-12-09,105,731
2523,3000,2020-12-28,134,11208
516,7000,2020-03-05,127,26758
124,8000,2021-10-15,104,20
2585,6500,2021-12-23,131,1068
908,4000,2021-10-20,54,549
3318,5000,2021-03-20,130,2031
1512,9500,2021-08-18,124,731
330,8000,2021-01-27,108,20
2584,6500,2021-11-23,131,1068
2893,6500,2021-05-13,45,126
533,7000,2021-03-10,127,26758
2096,5000,2021-10-06,118,498
780,5500,2021-11-24,96,17000
95,5000,2021-09-01,145,5503
3389,5000,2021-05-26,95,2031
556,5000,2020-12-25,99,18
2154,5000,2021-07-20,88,5503
1714,3000,2020-08-08,128,11208
1466,6500,2021-03-21,133,9730
1768,5500,2021-01-08,111,1070
912,5000,2020-08-08,54,239
2527,7500,2021-10-08,134,230
151,5000,2021-12-24,104,498
2596,5000,2021-11-19,86,18
1762,5500,2021-01-02,111,1070
2414,5500,2021-08-22,38,1070
156,3000,2021-04-26,115,11208
1589,5000,2021-11-06,150,498
1496,8000,2021-08-11,133,493
2342,5000,2021-05-29,19,498
552,5000,2020-08-25,99,18
1498,4500,2021-11-29,124,7334
1344,7000,2021-02-11,120,26758
1006,5000,2020-08-13,143,18
1480,7500,2021-09-28,133,230
957,5500,2021-10-20,93,17000
660,5000,2020-09-30,125,5503
757,5000,2021-11-24,96,5503
1772,5500,2021-01-12,111,1070
141,6500,2021-05-12,104,126
1955,3000,2021-04-27,85,11208
2823,5000,2021-06-25,10,5503
1713,3000,2020-08-07,128,11208
763,5500,2020-06-24,96,17000
1482,7500,2021-11-28,133,230
1182,8000,2021-09-17,110,493
3193,5000,2021-05-16,129,5503
70,5000,2021-08-08,22,2031
3343,7500,2020-12-18,135,230
2293,3000,2021-09-02,136,11208
1116,9500,2021-08-03,23,375
939,3000,2021-07-07,112,11208
2646,4000,2020-06-17,12,74
632,7000,2021-10-18,125,26758
2638,7000,2021-06-15,12,26758
887,5500,2021-03-11,54,17000
2658,4000,2021-06-17,12,74
2541,9500,2021-07-09,134,731
886,5500,2020-10-11,54,1070
2107,5000,2021-11-11,118,18
164,3000,2021-12-26,115,11208
980,5000,2021-06-28,143,5503
259,6500,2021-10-16,109,1384
747,5000,2021-01-24,96,5503
2759,9500,2021-04-16,80,76
687,8000,2021-03-10,77,493
281,7000,2021-02-11,97,26758
937,3000,2021-07-05,112,11208
476,5000,2020-11-30,146,5503
1901,8000,2021-10-08,28,20
2565,5000,2021-11-18,131,2031
2959,5500,2021-12-28,144,1070
2246,9500,2021-11-04,35,76
1004,8500,2021-11-30,143,1074
623,6500,2021-07-19,125,9730
1408,8500,2021-12-18,142,1074
1015,5000,2021-05-13,143,18
784,5000,2020-01-11,96,239
3182,5000,2021-08-14,129,2031
1730,3000,2021-08-12,128,11208
1416,4000,2020-11-23,142,549
1140,3500,2021-07-28,23,6036
706,5500,2021-10-06,89,1070
137,6500,2021-05-08,104,126
3429,5000,2021-10-19,76,9630
2009,5000,2021-04-26,123,498
2479,9500,2021-06-02,36,375
781,5500,2021-12-24,96,17000
1308,5000,2021-01-26,126,5503
2349,6500,2021-10-30,19,9730
1637,5000,2021-01-06,141,239
350,9500,2021-01-04,116,731
1393,8000,2021-05-16,106,493
1313,5000,2021-06-26,126,5503
1222,3000,2020-06-16,11,11208
3388,5000,2021-04-26,95,2031
346,6500,2021-09-23,116,9730
1255,6500,2021-04-05,74,9730
2922,4000,2020-11-26,144,549
3268,6500,2020-01-10,130,126
1948,3000,2020-09-27,85,11208
2970,4500,2021-05-19,46,7334
1813,7500,2021-05-01,121,230
2563,5000,2021-09-18,131,2031
389,4000,2021-10-01,107,74
3116,8000,2021-01-03,78,20
2632,7000,2020-12-15,12,26758
1421,4000,2021-04-23,142,549
465,9500,2021-03-16,146,76
3279,6500,2020-07-11,130,9730
2285,6500,2021-08-18,84,9730
246,6500,2021-08-14,9,126
3139,9500,2020-06-12,129,375
986,5000,2021-12-28,143,5503
604,5000,2021-09-09,125,18
651,4000,2021-03-24,125,74
1370,9500,2021-06-09,120,731
2021,5000,2020-08-17,123,2031
105,5000,2021-09-11,145,5503
69,5000,2021-08-07,22,2031
1183,4000,2021-04-27,110,549
1150,5000,2020-11-06,110,9630
838,5500,2021-12-23,40,1070
1205,5500,2021-06-22,81,17000
93,5000,2020-09-11,145,5503
685,6500,2021-11-15,77,126
3044,6500,2021-06-18,98,1384
2517,3000,2020-06-28,134,11208
54,6500,2021-12-28,22,9730
1759,5000,2021-06-12,114,239
1020,5000,2021-10-13,143,18
1054,6500,2021-05-19,79,126
2258,5000,2021-01-19,35,9630
3307,5000,2021-09-20,130,239
375,9500,2021-03-11,116,76
240,7000,2021-11-10,9,26758
2948,5500,2021-01-28,144,1070
2324,8000,2020-11-15,136,493
1775,3000,2020-05-07,111,11208
1605,9500,2021-04-04,150,76
1450,5500,2020-07-13,133,1070
684,6500,2021-10-15,77,126
1112,9500,2020-08-11,23,375
2616,6500,2021-10-04,86,1384
1147,7500,2021-09-14,110,230
74,5000,2021-08-12,22,2031
2739,4000,2021-07-14,80,74
1922,4500,2021-07-20,28,7334
1423,4000,2021-06-23,142,549
2743,4000,2021-11-14,80,74
2973,4500,2021-08-19,46,7334
1388,8000,2020-12-16,106,493
515,5500,2021-07-23,146,1070
517,7000,2020-03-06,127,26758
1621,6500,2020-12-14,150,1068
1245,5500,2021-06-15,74,17000
1927,4500,2021-12-20,28,7334
363,5500,2020-12-28,116,1070
488,9500,2020-11-28,146,375
86,5000,2021-09-28,145,239
1300,5000,2020-05-26,126,5503
947,5000,2020-10-19,112,498
2676,4000,2021-10-10,139,74
3436,7000,2020-10-21,76,26758
349,6500,2021-12-23,116,9730
2630,7000,2020-10-15,12,26758
2618,6500,2021-10-06,86,1384
2442,8000,2021-08-11,36,493
1447,6500,2021-10-18,27,9730
1524,7500,2021-04-25,64,230
599,5000,2021-09-04,125,18
2631,7000,2020-11-15,12,26758
999,8500,2021-06-30,143,1074
987,4000,2021-03-14,143,74
739,5000,2021-10-18,89,498
868,4000,2021-09-26,40,549
1151,5000,2020-11-07,110,9630
1398,8000,2021-10-16,106,493
146,5000,2021-07-24,104,498
1970,9500,2021-12-08,85,731
115,8000,2021-01-15,104,20
1180,8000,2021-07-17,110,493
1638,5000,2021-01-07,141,239
523,7000,2020-03-12,127,26758
1027,4000,2020-06-18,79,74
2998,3500,2021-03-26,46,6036
1519,5500,2021-10-30,64,17000
795,5000,2021-01-10,96,239
2684,4500,2021-01-09,139,7334
1823,7500,2021-05-11,121,230
1537,3000,2021-10-19,64,11208
419,5500,2021-10-05,107,1070
2836,5000,2021-12-28,119,2031
1204,5500,2021-05-22,81,17000
649,4000,2021-01-24,125,74
883,7500,2021-12-17,40,230
483,5000,2021-06-28,146,5503
1585,3500,2021-11-10,150,6036
155,6500,2021-12-14,115,1384
1546,5500,2021-05-02,64,1070
2046,8000,2021-11-02,123,493
308,9500,2021-04-04,97,375
1600,9500,2020-04-11,150,76
2125,5000,2021-11-15,118,239
2053,8000,2021-11-09,123,493
2295,3000,2021-09-04,136,11208
2975,4500,2021-10-19,46,7334
47,6500,2021-05-28,22,9730
1338,8000,2021-10-10,120,493
1963,3000,2021-12-27,85,11208
786,5000,2021-01-01,96,239
2137,6500,2021-04-10,88,126
565,5000,2021-09-25,99,18
624,6500,2021-08-19,125,9730
3365,3500,2020-09-16,135,6036
2064,6500,2021-03-19,123,1068
390,4000,2021-10-02,107,74
2,6500,2021-07-14,102,1068
1414,5000,2021-04-19,142,9630
1751,4500,2021-12-17,128,7334
1911,8000,2021-08-27,28,493
1990,3000,2020-06-10,123,11208
1795,6500,2021-06-09,111,1384
2905,4500,2021-10-25,45,7334
1949,3000,2020-10-27,85,11208
3074,6500,2021-04-13,138,9730
2952,5500,2021-05-28,144,1070
650,4000,2021-02-24,125,74
2013,5000,2021-08-26,123,498
2331,8000,2021-06-15,136,493
499,9500,2021-10-28,146,375
2672,4000,2021-10-06,139,74
3284,6500,2021-07-04,130,9730
3316,5000,2021-01-20,130,2031
3067,6500,2020-09-13,138,9730
2463,5500,2021-07-05,36,1070
1376,4000,2021-11-24,106,74
2478,9500,2021-06-01,36,375
2749,7000,2021-11-30,80,26758
2249,9500,2021-11-07,35,76
3264,3000,2021-12-19,129,11208
3351,7500,2021-08-18,135,230
2870,4000,2020-07-11,30,549
3248,5000,2021-03-14,129,239
1981,5000,2021-04-15,90,2031
3311,5000,2020-08-20,130,2031
1744,4500,2021-05-17,128,7334
870,7500,2020-11-17,40,230
710,5500,2021-10-10,89,1070
2388,4000,2021-05-26,38,74
180,5000,2021-09-03,122,9630
339,8000,2021-10-27,108,20
2913,8000,2021-07-24,69,20
1816,7500,2021-05-04,121,230
2302,3000,2021-09-11,136,11208
466,9500,2021-04-16,146,76
3278,6500,2020-07-10,130,9730
3399,5000,2021-01-05,132,239
254,6500,2021-05-16,109,1384
169,4000,2021-05-16,122,549
2111,5000,2020-09-15,118,239
1894,8000,2021-10-01,28,20
3289,6500,2021-07-09,130,9730
3041,5000,2021-10-13,98,498
3012,6500,2021-09-06,44,126
2127,6500,2020-04-12,88,126
491,9500,2021-02-28,146,375
1141,3500,2021-08-28,23,6036
2515,5000,2021-12-30,134,5503
872,7500,2021-01-17,40,230
1125,9500,2021-08-12,23,375
2546,9500,2020-11-30,134,76
3293,5000,2020-07-20,130,239
1542,5500,2020-05-10,64,1070
2239,8500,2021-09-07,35,1074
2502,5000,2021-04-07,134,2031
2028,5000,2021-03-17,123,2031
1863,6500,2021-03-20,83,126
1173,9500,2021-10-20,110,375
3147,9500,2021-06-08,129,375
3304,5000,2021-06-20,130,239
540,5500,2021-04-21,99,17000
3471,4000,2021-06-16,100,549
2844,3500,2021-04-12,119,6036
2992,3500,2020-09-26,46,6036
1290,6500,2021-05-03,117,126
1452,5500,2020-09-13,133,1070
1358,3500,2021-08-25,120,6036
807,7000,2021-04-21,40,26758
2037,5000,2021-12-17,123,2031
62,5000,2020-08-12,22,2031
1395,8000,2021-07-16,106,493
1984,4500,2021-08-06,90,7334
3327,5000,2021-12-20,130,2031
1196,5000,2021-11-08,81,239
3126,7000,2021-03-13,140,26758
268,9500,2021-03-28,109,76
1982,5000,2021-05-15,90,2031
998,8500,2021-05-30,143,1074
1079,5500,2021-09-01,148,1070
3344,7500,2021-01-18,135,230
2641,7000,2021-09-15,12,26758
2095,5000,2021-10-05,118,498
197,3000,2021-11-04,122,11208
734,5000,2021-05-18,89,498
1543,5500,2020-05-11,64,1070
463,9500,2021-01-16,146,76
2276,6500,2020-11-18,84,9730
929,6500,2021-06-11,112,1068
1921,8500,2021-04-12,28,1074
443,6500,2021-02-10,101,9730
385,4000,2020-10-09,107,74
1679,7500,2021-04-27,47,230
693,6500,2021-11-30,77,9730
2086,3000,2021-10-28,118,11208
1558,6500,2020-08-07,64,1068
745,5000,2020-11-24,96,5503
2514,5000,2021-11-30,134,5503
2078,3000,2021-02-28,118,11208
325,6500,2021-10-24,97,126
753,5000,2021-07-24,96,5503
1726,3000,2021-08-08,128,11208
528,7000,2021-03-05,127,26758
498,9500,2021-09-28,146,375
2199,8000,2021-02-09,13,493
2486,9500,2021-06-09,36,375
2099,5000,2021-10-09,118,498
1025,5000,2021-11-23,79,239
87,5000,2021-10-28,145,239
3349,7500,2021-06-18,135,230
2904,4500,2021-09-25,45,7334
1508,9500,2021-04-18,124,731
3133,7000,2021-10-13,140,26758
2371,5000,2021-08-09,91,18
638,5000,2021-09-27,125,2031
2619,6500,2021-10-07,86,1384
3466,4000,2021-11-24,100,74
2751,9500,2020-08-16,80,76
1697,4500,2021-06-07,47,7334
2334,8000,2021-09-15,136,493
293,7500,2021-09-20,97,230
1818,7500,2021-05-06,121,230
1386,8000,2020-10-16,106,493
3239,5000,2021-04-11,129,498
1234,3000,2021-06-16,11,11208
2075,3000,2020-11-28,118,11208
1430,8000,2021-09-30,27,493
359,8000,2021-10-31,116,20
2178,3000,2021-04-09,149,11208
1616,6500,2020-07-14,150,1068
478,5000,2021-01-30,146,5503
152,6500,2021-09-14,115,1384
766,5500,2020-09-24,96,17000
1462,6500,2020-11-21,133,9730
767,5500,2020-10-24,96,17000
1781,3000,2021-05-01,111,11208
1049,6500,2020-12-19,79,126
2396,5000,2021-10-19,38,239
2572,9500,2021-11-06,131,731
313,9500,2021-04-09,97,375
2832,5000,2021-08-28,119,2031
2935,4000,2021-12-26,144,549
1659,3000,2020-08-12,47,11208
2077,3000,2021-01-28,118,11208
592,5000,2020-09-09,125,18
1683,7500,2021-08-27,47,230
3243,5000,2020-10-14,129,239
1369,9500,2021-06-08,120,731
820,6500,2021-10-21,40,9730
1298,6500,2021-05-11,117,126
2908,6500,2021-08-10,45,1068
2717,8000,2021-08-30,80,20
414,5000,2021-05-11,107,18
1841,4000,2021-02-06,82,549
1457,6500,2020-06-21,133,9730
1013,5000,2021-03-13,143,18
831,5500,2021-05-23,40,1070
2163,3500,2021-08-14,88,6036
3469,4000,2021-04-16,100,549
2712,5000,2021-01-23,80,9630
2455,5000,2021-07-23,36,18
1325,8500,2021-07-02,126,1074
657,4000,2021-09-24,125,74
1270,9500,2021-01-20,74,731
1051,6500,2021-02-19,79,126
2282,6500,2021-05-18,84,9730
3201,8000,2021-10-23,129,20
2182,6500,2021-11-14,149,126
113,8000,2020-11-15,104,20
703,5500,2021-10-03,89,1070
2456,5000,2021-08-23,36,18
631,7000,2021-09-18,125,26758
1676,7500,2021-01-27,47,230
367,5500,2021-04-28,116,1070
3091,6500,2021-11-24,113,126
988,4000,2021-04-14,143,74
252,6500,2021-03-16,109,1384
2826,5000,2021-09-25,10,5503
511,5500,2021-03-23,146,1070
2562,9500,2021-12-16,131,375
276,7000,2021-02-06,97,26758
3325,5000,2021-10-20,130,2031
3039,5000,2021-08-13,98,498
3348,7500,2021-05-18,135,230
1517,5500,2021-08-30,64,17000
2817,5000,2020-12-25,10,5503
1438,6500,2021-01-18,27,9730
3230,6500,2021-11-26,129,9730
1783,3000,2021-05-03,111,11208
3242,5000,2020-09-14,129,239
666,5000,2021-03-28,125,5503
1725,3000,2021-08-07,128,11208
1994,3000,2021-06-02,123,11208
3391,5000,2021-07-26,95,2031
160,3000,2021-08-26,115,11208
2209,9500,2021-08-22,92,375
1598,9500,2020-04-09,150,76
3024,5000,2021-07-22,44,18
2888,6500,2020-12-13,45,126
2008,5000,2021-03-26,123,498
1732,6500,2021-03-11,128,9730
2417,5500,2021-11-22,38,1070
1968,9500,2021-12-06,85,731
3332,7000,2021-08-02,130,26758
2409,5500,2021-03-22,38,1070
2719,8000,2021-10-30,80,20
686,6500,2021-12-15,77,126
2726,9500,2021-11-04,80,375
1160,9500,2020-09-20,110,375
2789,4000,2020-10-19,10,74
2185,6500,2020-04-12,32,126
1327,8500,2021-07-04,126,1074
777,5500,2021-08-24,96,17000
2445,6500,2021-01-04,36,1384
2837,4000,2021-01-11,119,549
497,9500,2021-08-28,146,375
1952,3000,2021-01-27,85,11208
3069,6500,2020-11-13,138,9730
1153,5000,2020-11-09,110,9630
94,5000,2020-09-12,145,5503
